NB2020 [recipe] data (yossy) 2026-01-10
code	user	root	branch	public	protect	draft	favorite	name	dish	type	role	tech	time	cost	sum	protocol	date
yo-r-WMH8ScrKEGDEZvRY5SJS	yossy		0	1	1	0	0	ひじきの煮物	1	1	3	1	2	1	09050:1.8:g:1.8<t>06214:10:g:10<t>04040:5.0:g:5<t>14006:1.0:g:1<t>-:-:g:-:0<t>17021:50:g:50<t>17007:7.0:g:7<t>16025:7.0:g:7<t>03003:6.0:g:6	#京都の学校<n>#<n>乾燥ひじきをたっぷりの水で戻す（時間外）。<n><n>人参は皮をむいて、2mm厚さの短冊に切る。<n>油揚げは人参と同じ大きさに切る。<n><n>鍋にサラダ油を入れて火にかけ、人参と油揚げと水気を切ったひじきを入れて、炒める。<n>人参にある程度火が通れば、だし汁、濃い口醤油・みりん・砂糖を加えて煮る。<n>煮汁がほぼなくなれば火を止め、器に盛り付けて仕上げる。	2018-02-10
yo-r-WN7AhQmHN1NTYW2uBpL1	yossy		0	1	1	0	0	ガンボスープ	2	2	4	1	0	0	11221:40:g:40:::1.0:40<t>06032:20:g:20:::1.0:20<t>02017:0.1e3:g:0.1e3:::1.0:0.1e3<t>06119:10:g:10:::1.0:10<t>06182:80:g:80:::1.0:80<t>06153:50:g:50:::1.0:50<t>14017:4.0:小さじ:1:::1.0:4.0<t>+:-:g:-:0:スープ:-:-<t>P00001:500:カップ:2.5:::1.0:500<t>17027:5.3:個(味の素):1.0::コンソメの素:1.0:5.3<t>17036:5.0:小さじ:1:::1.0:5.0<t>17001:6.0:小さじ:1:::1.0:6.0<t>17012:0.1:g:0.1::適当:1.0:0.1<t>17065:0.01:g:0.01::適当:1.0:0.01	#群馬のお教室<n>じゃが芋は皮をむいて8mm厚さのいちよう切り。<n>セロリは皮をむいて小口切り。<n>玉ねぎ、トマトは1cm角に切る。<n>オクラも小口切り。<n>三つ葉は3cmに切る。<n>鶏肉は1cm角に切る。<n><n>鍋にバターを入れて熱し、鶏肉,玉ねぎを炒める。<n>スープの材料を入れ、灰汁をとりながらしばらく煮る。<n>じゃが芋、セロリを入れて、しばらくしてオクラ、トマトを入れ、じゃが芋が柔らかくなるまで煮る。<n><n>器に盛り入れて、三つ葉を散らして仕上げる。<n>#写真は三つ葉忘れ	2021-12-24
yo-r-wn9gMtCP9G9ZyAnopiAU	yossy		0	1	1	0	0	ワインゼリー	2	7	5	8	0	0	11198:3.0:小さじ:1:::1.0:3.0<t>P00001:30:大さじ:2:::1.0:30<t>-:-:g:-:0:-:-:-<t>P00001:100:カップ:1/2:::1.0:100<t>P07001:1.0:g:1:::1.0:1.0<t>03003:27:大さじ:3:::1.0:27<t>07156:2.5:小さじ:1/2:::1.0:2.5<t>16010:45:大さじ:3:::1.0:45<t>07012:4.0:g:4::なんでも:1.0:4.0<t>07124:4.0:g:4::なんでも:1.0:4.0<t>07116:4.0:g:4::なんでも:1.0:4.0<t>13017:8.0:g:8:::1.0:8.0	#群馬のお教室<n>#<n>ゼラチンは分量の水で湿らせる。<n>レモンの皮は細く切る。<n>フルーツは食べやすい大きさに切る。<n><n>鍋に水、レモンの皮、砂糖を入れて一端煮立て、火を止め60℃以下に冷ます。<n>ゼラチンを加え溶かし、レモン汁と白ワインを加えて混ぜ、粗熱を取る。<n>容器にフルーツを入れ、ゼリー液を注ぎ、冷蔵庫で冷やし固める。<n><n>ゼリーが固まったら、クリームシャンティを飾って仕上げる。	2021-10-03
yo-r-wnfpv8m0GX5jH14mal6g	yossy		0	1	1	0	0	葛切り	1	1	5	8	0	0	02029:15:g:15.0::片栗粉可:1.0:15<t>P00001:50:g:50:::1.0:50<t>+:-:g:-:0:黒蜜:-:-<t>03001:10:g:10:::1.0:10<t>03005:12:g:12:::1.0:12<t>P00001:18:g:18:::1.0:18	#京都の学校<n>#<n>ボウルに葛粉、水を加えて溶かし、１度こす。<n>バットに葛を食べやすい高さまで入れ、固まるまで湯煎する。<n>固まったら、型ごと熱湯に落とし入れ、透明になるまで火を通す。<n>冷水に取り水中で型から外し、水から上げて細く切り、ざるで水気を除く。<n><n>!黒蜜<n>鍋に材料を全て入れ、灰汁を取りつつ煮詰める。<n>@冷めると固くなるので煮詰めすぎに注意<n><n>器に葛切りを盛り付け、黒蜜をかけて仕上げる。	2020-05-25
yo-r-WNhFZyYFx0m7dgarYGZJ	yossy		0	1	1	0	0	甘栗おこわ	2	1	1	1	0	0	01083:160:合:1.0:::1.0:160<t>01151:80:合:1/2:::1.0:80<t>P00001:270:合:1.5::調味料戻し汁含:1.0:270<t>-:-:g:-:0:-:-:-<t>10330:6.0:g:6:::1.0:6.0<t>05013:40:g:40:::1.0:40<t>08013:3.0:g:3:::1.0:3.0<t>06214:30:g:30:::1.0:30<t>11221:80:g:80:::1.0:80<t>06226:20:g:20:::1.0:20<t>-:-:g:-:0:-:-:-<t>16023:30:大さじ:2:::1.0:30<t>14002:8.0:小さじ:2:::1.0:8.0<t>17007:18:大さじ:1:::1.0:18<t>03003:1.5:小さじ:1/2:::1.0:1.5	#群馬のお教室<n>#<n>干し椎茸と干しエビはぬるま湯で戻す。<n>もち米と米は一緒に優しく洗ってザルに上げる。<n>人参、椎茸は1cm角切りにする。<n>長ねぎは1cmに切る。<n><n>椎茸と干しエビの戻し汁、調味料を加えて水加減をする。<n>具材を米の上に乗せて炊き上げる。<n><n>器に盛り付けて仕上げる。	2019-12-10
yo-r-WnT5LgO4mO2fJRQrALy4	yossy	yo-r-Dv8hLfKjGlcgxoCQ9CK8	0	0	0	1	0	えび塩きゅうり鶏	1	3	2	6	0	0	06065:100:本M:1:::1.0:100<t>11220:80:g:80:::1.0:80<t>14006:8.0:小さじ:2:::1.0:8.0<t>+::::0:調味料ミックス:1.0:<t>P06013:0.2e1:0:0.2e1:::1.0:0.2e1<t>10326:2.0:g:2:::1.0:2.0<t>03003:2.0:g:2:::1.0:2.0<t>17012:1.0:g:1:::1.0:1.0<t>17028:1.0:g:1:::1.0:1.0<t>05018:1.0:g:1:::1.0:1.0<t>17024:0.2:g:0.2:::1.0:0.2<t>P00004:0.1:g:0.1::お好み:1.0:0.1	#調味料ミックス　まねっ子　ソロ　肴<n>#ジャンキーで香ばしい。鶏を加えて主菜化<n>鶏むね肉は皮を取り、耐熱容器に入れ、ふんわりラップをして500W90秒加熱して、ラップを外さず冷ます。<n>@分量外の酒とおろし生姜を少量振りかけると更に美味しいよ<n><n>ボウルに調味料ミックスの材料を入れて混ぜ合わせる。<n>きゅうりを鈍器で満遍なく叩き全体にひびを入れる。<n>手できゅうりを割り、調味料ミックスに入れて、よく和える。<n>鶏肉が冷めたら食べやすい大きさに割いて加え、よく和える。<n>@夏場は冷蔵庫でよく冷やすと良い<n><n>器に盛り付けて仕上げる。<n>	2025-08-05
yo-r-wnUlXH39yo8MNzUviYon	yossy		0	1	1	0	0	クリスピーピザ	1	4	1	9	0	0	+:-:g:-:0:ピザ生地:-:-<t>01020:0.1e3:g:0.1e3:::1.0:0.1e3<t>17012:1.5:小さじ:1/4:::1.0:1.5<t>P00001:60:ml:60:::1.0:60<t>14020:10:g:10:::1.0:10<t>+:-:g:-:0:トッピング:-:-<t>06153:20:g:20:::1.0:20<t>06245:10:g:10:::1.0:10<t>11183:20:g:20:::1.0:20<t>13040:20:g:20.0::ピザ用:1.0:20<t>+:-:g:-:0:ピザソース:-:-<t>14001:4.0:小さじ:1:::1.0:4.0<t>06223:4.0:g:4:::1.0:4.0<t>06153:50:g:50:::1.0:50<t>17036:30:大さじ:2:::1.0:30<t>16011:15:大さじ:1:::1.0:15<t>P00001:30:大さじ:2:::1.0:30<t>17027:2.7:個(味の素):1/2:::1.0:2.7	#群馬のお教室<n>#<n>@ピザ生地<n>台の上に粉をふるって塩を混ぜる。<n>中央に穴を開けて水を注いで粉と混ぜる。<n>水が全部に入ったら手で生地がひとつにまとまるまでよく捏ねる。<n>マーガリンを混ぜ、滑らかになるまで混ぜ、ラップにくるんで、冷蔵庫で休ませる。<n><n>@ピザソース<n>にんにく、玉ねぎはみじんきりにして、オリーブオイルで妙める。<n>残りの材料を加えて、煮つめる。<n><n>野菜は薄切りにしてベーコンは2crn幅に切きる。<n>パイ皿に薄く油を塗る。<n>ピザ生地を伸ばし、ピザソース、野菜、ベーコン、チーズを乗せる。<n>250℃に予熱したオーブンで7分程焼く。<n>@時間は調整する	2020-05-17
yo-r-wpx66GUastUwNwh19BIh	yossy		0	1	1	0	0	水菜とお揚げの煮物	1	1	3	1	0	0	06072:17:17:1/12:::1.0:17<t>04040:10:10:1/8:::1.0:10<t>17021:60:g:60.0:::1.0:60<t>17008:7.5:g:7.5:::1.0:7.5<t>03003:3.5:g:3.5:::1.0:3.5	#京都の学校<n>#<n>水菜は3-4cm長さに切っておく。<n>油揚げは縦に2等分し、1cm幅に短冊切りにする。<n>鍋に出し汁、調味料をいれて火にかけ、油揚げを加えて炊く。<n>油揚げが柔らかくなれば水菜を加えてさっと火を通す。<n>器に盛り付ける。	2021-06-26
yo-r-WrjGCFgnztbJs4hnO4Ck	yossy		0	1	1	0	0	トックのスープ	2	6	4	1	0	0	11221:50:g:50:::1.0:50<t>14006:0.1e3:g:0.1e3:::1.0:0.1e3<t>17007:5.9:小さじ:1:::1.0:5.9<t>17076:2.0:小さじ:1/2:::1.0:2.0<t>-:-:g:-:0:-:-:-<t>06134:0.1e3:g:0.1e3:::1.0:0.1e3<t>P01006:60:g:60:::1.0:60<t>06227:5.0:g:5:::1.0:5.0<t>12004:55:個M:1:::1.0:55<t>-:-:g:-:0:-:-:-<t>P00001:600:カップ:3:::1.0:600<t>17027:5.3:個(味の素):1:::1.0:5.3<t>17012:0.1:g:0.1::適当:1.0:0.1<t>17065:0.01:g:0.01::適当:1.0:0.01	#群馬のお教室<n>#<n>大根はいちょう切り。<n>ねぎは斜め切り。<n>鶏肉は食べやすい大きさに切る。<n>トックは水につけてバラバラにする。<n><n>鍋に油を入れ熱し、鶏肉、醤油、にんにくを入れて炒める。<n>スープと大根を加え、沸騰したら灰汁を取る。<n>トックを入れて浮いてくるまで煮る。<n>塩、胡椒で味を整え、割りほぐした卵を回し入れる。<n>@卵は混ぜない<n><n>器に盛り入れ、ねぎを飾って仕上げる。	2020-04-02
yo-r-wrpNwaHUpjmKMOk5jWAg	yossy		0	1	1	0	0	胡瓜とわかめの酢の物	2	1	3	6	3	2	06065:0.1e3:g:0.1e3:::1.0:0.1e3<t>09044:3.0:g:3:::1.0:3.0<t>17012:1.8:小さじ:0.3:::0.2:0.36<t>10056:15:g:15:::1.0:15<t>+:-:g:-:0:合わせ酢:-:-<t>17015:15:大さじ:1:::1.0:15<t>17007:5.9:小さじ:1:::1.0:5.9<t>03003:9.0:大さじ:1:::1.0:9.0	#群馬のお教室<n>#<n>胡瓜は薄い輪切りにし、塩をまぶして5 分おく。<n>わかめは水で戻し、大きければ切る。<n>しらす干しは戻したわかめと一緒に熱湯をかけておく。<n>ボウルに酢、醤油、砂糖を入れて合わせ酢を作る。<n><n>ボウルに水気を絞った胡瓜、わかめ、しらすを入れて和える。<n><n>器に盛り付け、仕上げる。	2018-08-25
yo-r-wTFza5JQJwQSFLqRfXD5	yossy		0	1	1	0	0	しらたきの明太和え	2	1	3	6	0	0	02005:0.1e3:g:0.1e3:::1.0:0.1e3<t>08016:50:g:50:::1.0:50<t>06010:50:g:50:::1.0:50<t>10204:30:g:30:::1.0:30<t>16023:5.0:小さじ:1:::1.0:5.0<t>14002:8.0:小さじ:2:::1.0:8.0<t>17007:5.9:小さじ:1:::1.0:5.9<t>16025:12:小さじ:2:::1.0:12	#群馬のお教室<n>#<n>しらたきは3cm程に切り、熱湯で茹でて、ザルにあげる。<n>しめじは石突きををとり、小房に分ける。<n>いんげんは細目の斜め切りにする。<n>辛子明太子は切り開き、中身を取り出し、酒を振っておく。<n><n>フライパンにごま油を熱し中火でいんげんとしめじを火が通るまで炒める。<n>しらたきを加えて更に炒める。<n>明太子を加え、醤油、みりんを加え、炒め合わせる。<n><n>器に盛り付けて仕上げる。	2021-09-11
yo-r-wunPYC2G5aXwie5b6QAO	yossy		0	0	0	1	0	シチュー・クリーム	3	7	2	1	0	0		#<n>#ハウスのシチューミクスを箱の通り作ったやつ<n><n>	2025-06-21
yo-r-WvpsgebPkmC6bcRR7S3C	yossy		0	1	1	0	0	豆腐と若布の赤だし	1	1	4	1	1	1	04032:50.0:g:50.0<t>09041:10.0:g:10.0<t>06278:1.0:g:1.0<t>-:-:g:-:0<t>17021:150.0:g:150.0<t>17046:10.0:g:10.0	#京都の学校<n>#<n>木綿豆腐はさいの目切りにする。<n>糸三つ葉は根を切り、塩茹でして、冷水に取り、水気を切り、3cm長さに切る。<n><n>鍋にだし汁を入れて加熱し、煮立ったら赤味噌を溶く。<n>木綿豆腐を入れて温める。<n>@別鍋で出汁で木綿豆腐を温めて入れると丁寧らしい。<n><n>器に若布を盛り、汁をはり、糸三つ葉を散らして仕上げる。	2018-02-24
yo-r-wxMty9pmcpXBSmWJHGcN	yossy		0	1	1	0	0	マカロニグラタン	1	2	2	9	6	4	01063:0.3e2:g:0.3e2:::1.0:0.3e2<t>11221:0.3e2:g:0.3e2:::1.0:0.3e2<t>06153:0.4e2:g:0.4e2:::1.0:0.4e2<t>14017:0.4e1:g:0.4e1:::1.0:0.4e1<t>17012:0.1e0:g:0.1e0:::1.0:0.1e0<t>17065:0.1e-1:g:0.1e-1:::1.0:0.1e-1<t>13014:0.5e1:g:0.5e1:::1.0:0.5e1<t>13038:0.3e1:g:0.3e1:::1.0:0.3e1<t>01079:0.1e1:g:0.1e1:::1.0:0.1e1<t>+:-:g:-:0:ホワイトソース:-:-<t>14017:0.6e1:g:0.6e1:::1.0:0.6e1<t>01015:0.6e1:g:0.6e1:::1.0:0.6e1<t>13003:0.1e3:g:0.1e3:::1.0:0.1e3<t>17026:0.1e3:g:0.1e3:::1.0:0.1e3<t>-:-:g:-:0:-:-:-<t>06239:0.3e0:g:0.3e0:::1.0:0.3e0	#京都の学校<n>#<n>!ホワイトソース<n>鍋にバターを溶かし、薄力粉を加え焦げないように弱火で炒める。<n>牛乳とブイヨンを合わせ、3～4回に分けて加え、木杓子で混ぜながらとき伸ばして煮立たせ、弱火で煮る。<n>@牛乳とブイヨンを加えるごとに1度は沸騰させる<n>@ホワイトソースは冷めると固まるので、煮すぎないように<n><n>!具<n>玉ねぎは皮をむき、みじん切りにする。<n>鶏もも肉は一口大に切る。<n>鍋にバターを入れて弱火で加熱し、玉ねぎを透き通るまで炒める。<n>鶏もも肉を加え、塩と胡椒で調味する。<n>火を止め、生クリームを入れて混ぜ合わせる。<n><n>!仕上げ<n>マカロニを熱湯で茹でざるに上げ、ゆで汁を取りおく。<n>具にマカロニを加え、ゆで汁でとろみを調整する。<n>グラタン皿にバター（分量外）を薄く塗り、具を入れ、チーズ、パン粉、バターを散らす。<n>予熱したオーブンで230℃で10分焼く。<n>パセリのみじん切りを散らして仕上げ、熱々を供する。	2018-04-30
yo-r-WxNTYazZMnXPFnX60BEF	yossy		0	1	1	0	0	ロールキャベツ	2	2	2	1	0	0	06061:80:g:80:::1.0:80<t>11163:75:g:75::合い挽き:1.0:75<t>11089:75:g:75::合い挽き:1.0:75<t>06153:80:10:1/2:::1.0:80<t>01079:9.0:大さじ:3:::1.0:9.0<t>17012:0.3:g:0.3::適当:1.0:0.3<t>17065:0.01:g:0.01::適当:1.0:0.01<t>14020:4.0:小さじ:1:::1.0:4.0<t>P13002:20:g:20.0::適当:1.0:20<t>+:-:g:-:0:煮込み用:-:-<t>11183:20:枚:1:::1.0:20<t>06153:80:10:1/2:::1.0:80<t>06214:40:g:40:::1.0:40<t>06119:10:g:10:::1.0:10<t>+:-:g:-:0:スープ:-:-<t>P00001:400:カップ:2:::1.0:400<t>P17002:1.0:g:1.0::1枚:1.0:1.0<t>17027:5.3:個(味の素):1.0::=コンソメの素:1.0:5.3<t>16010:15:大さじ:1:::1.0:15<t>06184:100:g:100:::1.0:100	#群馬のお教室<n>#<n>キャベツは芯の部分を薄くそぎ取り、柔らかく茹でておく。<n>たまねぎは半分をみじん切りにし、残りは5mm角に切る。<n>人参、セロリ、ベーコンも5mm角に切る。<n><n>ボウルにひき肉、みじん切りのたまねぎ、パン粉、塩、胡椒を入れてよく混ぜ2/人等分する。<n>キャベツでひき肉を包み、俵型のロールキャベツに整える。<n><n>鍋にマーガリンを入れ加熱し、ベーコンを入れて炒める。<n>角切り野菜も入れて炒め、ロールキャベツを並べる。<n>スープ、トマトの水煮、白ワインを入れ、落とし蓋をして30分程煮る。<n><n>器に盛り付け、ソースをかけ、サワークリームを添えて仕上げる。	2021-09-12
yo-r-wZDtNGdv7mr9dmVgFVEx	yossy		0	1	1	0	0	栗の蒸し菓子	5	1	5	4	0	0	14020:50:g:50:::1.0:50<t>03003:30:g:30:::1.0:30<t>12004:55:個M:1:::1.0:55<t>05012:20:個M:2:::1.0:20<t>P03004:15:g:15.0::栗のシロップ:1.0:15<t>-:-:g:-:0:-:-:-<t>01015:70:g:70:::1.0:70<t>17084:1.3:小さじ:1/3:::1.0:1.3	#群馬のお教室<n>#<n>薄力粉とベーキングパウダーを合わせてふるっておく。<n><n>ボウルにマーガリンと砂糖を入れてすり混ぜる。<n>卵を入れてさらに混ぜ、栗の甘露煮のシロップを入れる。<n>栗甘露煮、薄力粉を入れて、混ぜ合わせる。<n><n>アルミホイルの中央に種を置いて包み、強火の蒸し器で15分程蒸す。	2020-08-07
yo-r-wZjnZByvnI6qYKMTUecB	yossy		0	0	0	0	0	こんにゃくゼリー　マスカット	1	0	0	0	0	0	07119:17:g:16.5:::1.0:17<t>03005:6.8:g:6.8:::1.0:6.8<t>02002:4.0:g:4:::1.0:4.0<t>17012:0.2:g:0.2:::1.0:0.2<t>P00001:122:g:122:::1.0:122	#目安<n>#たらみのこんにゃくゼリーマスカット味の疑似レシピ	2025-10-29
yo-r-x0qpW9YJ803INW4deyzK	yossy		0	0	0	1	0	鶏と白菜の和風カレー汁β	1	6	2	1	0	0	11220:0.1e3:g:0.1e3:::1.0:0.1e3<t>14006:4.0:小さじ:1.0:::0.5:2.0<t>17012:0.3:g:0.3:::0.5:0.15<t>06233:150:g:150.0:0::1:150<t>08028:50:g:50.0:::1:50<t>+::::0:スープ:1.0:<t>P00001:200:カップ:1:::1.0:200<t>P17025:18:g:18.0:::0.5:9.0<t>17061:2.0:小さじ:1.0:::0.5:1.0	#ソロ　鍋<n>#<n>	2025-06-18
yo-r-x1Rsn2hMsCNe8egMR2Xi	yossy		0	1	1	0	0	ビシソワーズ	2	2	4	1	0	0	02017:80:g:80:::1.0:80<t>06048:80:g:80:::1.0:80<t>06153:50:g:50:::1.0:50<t>06226:30:g:30:::1.0:30<t>06223:3.0:g:3:::1.0:3.0<t>06227:2.0:g:2.0::適当:1.0:2.0<t>14020:12:大さじ:1:::1.0:12<t>-:-:g:-:0:-:-:-<t>P00001:300:カップ:1.5:::1.0:300<t>17027:5.3:個(味の素):1:::1.0:5.3<t>13003:103:カップ:1/2:::1.0:103<t>13014:15:大さじ:1:::1.0:15<t>17012:0.1:g:0.1::適当:1.0:0.1<t>17065:0.01:g:0.01::適当:1.0:0.01	#群馬のお教室<n>#<n>じゃが芋、かぼちゃは皮をむき、1cm厚さに切る。<n>玉ねぎは1cm幅に切る。<n>長ねぎは小口切りにする。<n>にんにくは薄切りにする。<n><n>鍋にマーガリンを入れて熱し、にんにく、玉ねぎ、長ねぎを炒める。<n>じゃが芋とかぼちゃを加え、炒める。<n>スープを加え、具材が柔らかくなるまで煮る。<n>粗熱を取り、滑らかになるまでミキサーにかける。<n>牛乳を加えよく混ぜ、塩、胡椒で味を整え、冷蔵庫で冷やす。<n><n>冷えたら器に盛り入れ、生クリームをかけ、ねぎを散らして仕上げる。	2019-11-23
yo-r-X5CJramtGjXQHsZXmTi0	yossy		0	1	1	0	0	牛きんぴら丼	2	1	1	1	0	0	11030:150:g:150:::1.0:150<t>17084:1.3:小さじ:1/3:::1.0:1.3<t>16023:5.0:小さじ:1:::1.0:5.0<t>06084:0.1e3:g:0.1e3:::1.0:0.1e3<t>06119:16:g:16:::1.0:16<t>06020:8.0:g:8.0::絹さや:1.0:8.0<t>05018:9.0:大さじ:1::白:1.0:9.0<t>14006:24:大さじ:2:::1.0:24<t>+:-:g:-:0:煮汁:-:-<t>16023:30:大さじ:2:::1.0:30<t>17007:27:大さじ:1.5:::1.0:27<t>03003:6.0:小さじ:2:::1.0:6.0<t>P00001:45:大さじ:3:::1.0:45<t>-:-:g:-:0:-:-:-<t>01088:300:g:300:::1.0:300	#群馬のお教室<n>#<n>ごぼうは笹がきにし、水に浸けておく。<n>セロリは細切りにする。<n>絹さやは筋を取り、サッと塩茹でして、斜めに細く切る。<n>牛肉は細切りにし、酒、べー筋部パウダーをまぶしておく。<n>@肉質が柔らかくなる<n><n>フライパンに油の半量を入れて熱し、牛肉を炒めて取り出す。<n>残りの油を入れて、ごぼうとセロリを炒める。<n>煮汁の材料を入れて、牛肉を戻し、炒めて水分を飛ばす。<n>ごごまを加えて混ぜ合わせる。<n><n>器にご飯を盛り、きんぴらを載せ、絹さやを載せて仕上げる。	2019-05-25
yo-r-X5yq0cyu39uJli6x6BHc	yossy		0	1	1	0	0	デザートモンブラン	2	5	5	8	0	0	13035:60:g:60:::1.0:60<t>13014:45:大さじ:3:::1.0:45<t>07156:5.0:小さじ:1:::1.0:5.0<t>05012:30:g:30.0::1.5個/人:1.0:30<t>+:-:g:-:0:飾り用:-:-<t>05012:10:g:10.0::0.5個/人:1.0:10	#群馬のお教室<n>#<n>耐熱ボウルにクリームチーズを入れ、軽くラップをして電子レンジで500W30秒加熱する。<n>生クリーム、栗甘露煮の汁、レモン汁を加えて混ぜ、器に盛り冷蔵庫で冷やす。<n><n>耐熱ボウルに栗甘露煮、栗甘露煮の汁入れ、軽くラップをして電子レンジで500W30秒加熱する。<n>熱いうちに栗をうらごす。<n><n>冷えたクリームに裏ごした栗を載せ、飾り用の栗をのせて仕上げる。	2021-10-03
yo-r-X6IrZs5It1jrOBNBT6VT	yossy		0	1	1	0	0	きんぴら丼	2	1	1	3	0	0	11129:0.1e3:g:0.1e3:::1.0:0.1e3<t>16023:10:小さじ:2:::1.0:10<t>17069:5.0:小さじ:1:::1.0:5.0<t>17076:2.0:小さじ:1/2:::1.0:2.0<t>17065:0.02:g:0.02:::1.0:0.02<t>-:-:g:-:0:-:-:-<t>06084:0.1e3:g:0.1e3:::1.0:0.1e3<t>06214:30:g:30:::1.0:30<t>06022:20:g:20::2本/人:1.0:20<t>14002:8.0:小さじ:2:::1.0:8.0<t>+:-:g:-:0:きんぴら調味料:-:-<t>16023:30:大さじ:2:::1.0:30<t>16025:35:大さじ:2:::1.0:35<t>17007:18:大さじ:1:::1.0:18<t>03003:3.0:小さじ:1:::1.0:3.0<t>-:-:g:-:0:-:-:-<t>01088:300:g:300.0::適当:1.0:300<t>09004:1.0:g:1.0::適当:1.0:1.0<t>P17001:0.2:g:0.2::お好み:1.0:0.2	#群馬のお教室<n>#<n>ごぼうは皮をこそげ落とし、細切りにして、水にさらす。<n>人参は皮を剥いて、ごぼうに合わせて細切りにする。<n>スナップえんどうはヘタを取り、塩茹でにする。<n>豚肉は5cm長さに切り、酒、おろし生姜、おろしにんにく、胡椒で下味を付ける。<n><n>フライパンにごま油を入れ熱し、豚肉、ごぼうを炒める。<n>人参を加え炒め、きんぴら調味料を加え、汁気がなくなるまで炒め煮にする。<n><n>器にご飯を盛り付け、もみ海苔をのせ、きんぴらをのせる。<n>スナップえんどうを盛り付け、好みで七味唐辛子をふり仕上げる。	2019-06-20
